"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv1","iv2","dframe","Log_loss","Score_log","Score_spherical"
90929.3418348697,91023.9885845554,0.536475122309091,0.0130947128512214,0.530324861233587,16.0793911707748,16.2098725435748,"arousal","task_angle_sd","trial_sd_duration","by_sample_cutoffNA",NA,NA,NA
90917.6668579588,91012.3136076445,0.539148897228336,0.0144155315450642,0.532408314536325,16.0286571104854,16.1749512753283,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
90930.3182045756,91024.9649542614,NA,0.0275286751163036,NA,16.0915472530012,16.2169949726973,"arousal","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
90894.0577747435,90988.7045244293,0.546462929888661,0.0175824095474357,0.53834593912105,15.9920241976697,16.1453656863397,"arousal","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA",NA,NA,NA
90923.2870079464,91017.9337576321,0.535998484888679,0.0111629371934842,0.530760392622833,16.0792276412982,16.207739764489,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA",NA,NA,NA
90916.7450066375,91011.3917563233,NA,0.0323124089231029,NA,16.083232774599,16.2085774503927,"arousal","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
90925.0146603531,91019.6614100389,0.536774210038612,0.014863464258481,0.529785189001528,16.0781099037333,16.2081593735147,"arousal","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA",NA,NA,NA
90919.6941857604,91014.3409354461,NA,0.0297979470222883,NA,16.0827626564096,16.208160575277,"arousal","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA",NA,NA,NA
90931.4729420495,91026.1196917353,NA,0.028269262817052,NA,16.0928002944083,16.2182506707873,"arousal","clicks","trial_sd_speed_sd","by_sample_cutoffNA",NA,NA,NA
90909.8237737299,91004.4705234157,0.536967249702326,0.0147063505787459,0.530056089806677,16.0528180815618,16.1885210585386,"arousal","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA",NA,NA,NA
90930.6241617716,91025.2709114574,0.535939426127822,0.013153127329209,0.529754223554208,16.0834541620271,16.2127513772468,"arousal","task_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
90894.1494585414,90988.7962082271,0.539954446667952,0.0175629157598106,0.531730264754975,15.9811343525016,16.1407720985801,"arousal","task_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
90927.702552286,91022.3493019717,0.536290276231654,0.0129830123121284,0.530190736782955,16.0889309715246,16.2146012949833,"arousal","task_y_flips","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
90917.4395210531,91012.0862707389,NA,0.0313405988822138,NA,16.0824251851168,16.2077909609713,"arousal","trial_sd_total_dist","trial_mean_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
90906.7378690572,91001.384618743,0.539069370923022,0.0145482113225501,0.532264658329373,16.0237934690885,16.1689081664415,"arousal","trial_sd_distance_overshoot","trial_mean_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
90883.9141352119,90978.5608848977,0.53864388480355,0.015968437638599,0.531157197753572,15.978800863819,16.136915813109,"arousal","trial_mean_angle_mean","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
90931.3980815112,91026.0448311969,0.537573426601219,0.0134996469442262,0.531245405066128,16.076773010225,16.2088964860522,"arousal","trial_sd_angle_mean","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
90921.3539625642,91016.00071225,0.536048363853379,0.0141056558777734,0.529410388737252,16.0516450186006,16.1926645582772,"arousal","trial_mean_angle_sd","trial_sd_speed_mean","by_sample_cutoffNA",NA,NA,NA
90905.672996133,91000.3197458188,NA,0.0366560017971094,NA,16.0753326592269,16.2006089239359,"arousal","trial_sd_angle_sd","trial_mean_speed_mean","by_sample_cutoffNA",NA,NA,NA
90909.417885892,91004.0646355778,NA,0.030617486669546,NA,16.0775295675598,16.2028318170586,"arousal","trial_sd_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
90918.6754018544,91013.3221515402,NA,0.0327271266123873,NA,16.0847809052637,16.2101349704258,"arousal","trial_sd_y_flips","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
88433.5057255262,88528.152475212,0.629170159833196,0.0176925243323274,0.622491073973807,14.2721978285075,14.3882185542521,"valence","task_angle_sd","trial_sd_duration","by_sample_cutoffNA",NA,NA,NA
88429.9193167615,88524.5660664473,NA,0.0523434807858801,NA,14.2785127262015,14.3906012525624,"valence","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88435.15700211,88529.8037517957,0.629330057136559,0.0178180628974149,0.622605620342694,14.2647878252325,14.3845004773133,"valence","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88414.9357860992,88509.5825357849,0.638321908201118,0.0162779701039333,0.63233710254807,14.2114940769602,14.3451221722128,"valence","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA",NA,NA,NA
88419.8288464757,88514.4755961614,0.631830146579263,0.0184051166642924,0.624926882086424,14.2432069803765,14.3668173404042,"valence","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA",NA,NA,NA
88425.9768116233,88520.623561309,NA,0.0472642380357501,NA,14.2763822833638,14.3884436395125,"valence","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
88430.6433414601,88525.2900911459,0.629173441613419,0.0185071535363058,0.622181089018973,14.265627921028,14.384143115623,"valence","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA",NA,NA,NA
88419.7979829012,88514.444732587,0.630445987079528,0.0190061633427556,0.623286101185167,14.2694066480608,14.3823510294729,"valence","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA",NA,NA,NA
88420.7197262959,88515.3664759816,0.628692693572807,0.0181049037775941,0.621846256432378,14.264037569432,14.3800741361827,"valence","clicks","trial_sd_speed_sd","by_sample_cutoffNA",NA,NA,NA
88426.0498425598,88520.6965922455,0.629632751205556,0.0184832443343932,0.622658251469907,14.2544289162616,14.3759627037768,"valence","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA",NA,NA,NA
88433.8186833862,88528.4654330719,0.629451186582593,0.0178572502700156,0.62271389416734,14.268227572114,14.3858287085356,"valence","task_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88419.3093666774,88513.9561163632,0.631212106415256,0.0194178837405162,0.623909219360926,14.2194047335564,14.3537141453386,"valence","task_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
88435.5880775594,88530.2348272452,NA,0.0454276686974463,NA,14.2824560190318,14.3945702878573,"valence","task_y_flips","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88429.4641793597,88524.1109290455,NA,0.0464458924516243,NA,14.2784127306219,14.3904951844965,"valence","trial_sd_total_dist","trial_mean_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88434.7738259057,88529.4205755914,NA,0.0463306341578614,NA,14.2819738913298,14.3940834961324,"valence","trial_sd_distance_overshoot","trial_mean_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88411.4731333323,88506.1198830181,0.631259789309324,0.0192110893495384,0.624037133080831,14.2051728107684,14.3431123834838,"valence","trial_mean_angle_mean","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
88436.0911165855,88530.7378662712,0.628927084645541,0.0178179144585751,0.622195394502735,14.2797947604438,14.3933078839898,"valence","trial_sd_angle_mean","trial_sd_trial_move_offset","by_sample_cutoffNA",NA,NA,NA
88433.1362304817,88527.7829801674,NA,0.0478243712969905,NA,14.2809217364525,14.3930243764234,"valence","trial_mean_angle_sd","trial_sd_speed_mean","by_sample_cutoffNA",NA,NA,NA
88432.1551080655,88526.8018577513,NA,0.0462481058364868,NA,14.2799006532849,14.3919994420467,"valence","trial_sd_angle_sd","trial_mean_speed_mean","by_sample_cutoffNA",NA,NA,NA
88428.6718282681,88523.3185779539,0.628728998027971,0.0184066532642268,0.62176699423782,14.2568656562755,14.3787573702583,"valence","trial_sd_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
88428.1933511578,88522.8401008435,0.628237855952967,0.0182110459144573,0.621342099541852,14.2617329554289,14.3813759162745,"valence","trial_sd_y_flips","trial_mean_speed_sd","by_sample_cutoffNA",NA,NA,NA
3764.8472291272,3852.21345960637,0.492921082637493,0.0452768192278376,0.468873357665421,0.207612208626502,1,"stress","task_angle_sd","trial_sd_duration","by_sample_cutoffNA",0.156478980740106,-30.15676566799,0.00441159351132437
3757.50393488645,3844.87016536562,NA,0.0863935561653511,NA,0.207437271470097,1,"stress","task_angle_sd","trial_mean_trial_move_offset","by_sample_cutoffNA",0.156072437627324,-Inf,0.00459263172294981
3758.07699646801,3845.44322694718,0.510636269848245,0.0596016187911769,0.479620828863286,0.207118300145066,1,"stress","trial_mean_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA",0.155494855687106,-Inf,0.00389098145671433
3763.38607852946,3850.75230900863,0.520019751195653,0.0482376965071281,0.495693150440117,0.206841316243822,1,"stress","task_total_dist","trial_mean_speed_mean","by_sample_cutoffNA",0.155107457873608,-Inf,0.00394135907842484
3761.440325472,3848.80655595117,0.501795356960994,0.0459524535568273,0.477798936859715,0.206939720873142,1,"stress","trial_sd_total_dist","trial_sd_speed_mean","by_sample_cutoffNA",0.15560757419032,-Inf,0.00433526049099609
3755.5301070415,3842.89633752067,NA,0.110055337560405,NA,0.207331601721303,1,"stress","trial_sd_angle_sd","trial_mean_speed_sd","by_sample_cutoffNA",0.155989204191464,-Inf,0.00428366965970882
3757.62230213412,3844.98853261329,NA,0.0804605450201352,NA,0.207339475216774,1,"stress","task_y_flips","trial_sd_speed_sd","by_sample_cutoffNA",0.156159244057534,-Inf,0.00453255259735032
3756.38130051371,3843.74753099288,NA,0.0852271355669626,NA,0.207482988492545,1,"stress","task_x_flips","trial_sd_abs_jerk_sd","by_sample_cutoffNA",0.156138180696921,-Inf,0.00455840446344967
3760.56888204885,3847.93511252802,NA,0.0870195783442685,NA,0.207564663781714,1,"stress","clicks","trial_sd_speed_sd","by_sample_cutoffNA",0.156369220423797,-Inf,0.00455047551202624
3758.82054877656,3846.18677925573,0.497701384672089,0.0480371178481457,0.472354831532406,0.207103223436164,1,"stress","task_total_dist","trial_sd_speed_sd","by_sample_cutoffNA",0.155572795065647,-30.1818235235649,0.00455024174692915
3763.72931023122,3851.09554071039,NA,0.0891012506148539,NA,0.20760469796309,1,"stress","task_angle_sd","trial_sd_trial_move_offset","by_sample_cutoffNA",0.156478206216327,-30.1532289761831,0.00434755261688107
3755.21491889494,3842.58114937411,0.506370630190679,0.0500898463063304,0.48034099026116,0.206523285737424,1,"stress","task_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",0.154564663018529,-Inf,0.00419575469015428
3764.27028418508,3851.63651466424,NA,0.0862902092705879,NA,0.207608557841298,1,"stress","task_y_flips","trial_sd_trial_move_offset","by_sample_cutoffNA",0.15651725591785,-30.1513866429344,0.00451807110048907
3761.48848211474,3848.85471259391,NA,0.0823969183527164,NA,0.207380473703737,1,"stress","trial_sd_total_dist","trial_mean_trial_move_offset","by_sample_cutoffNA",0.156333235401504,-Inf,0.00455085694863883
3760.41422109776,3847.78045157693,0.461215385342391,0.0391320047052322,0.439273014299613,0.207293473963648,1,"stress","trial_sd_distance_overshoot","trial_mean_trial_move_offset","by_sample_cutoffNA",0.156629472510059,-Inf,0.00443943728160697
3759.9016678433,3847.26789832247,0.502245308749839,0.0455819484765083,0.478473096296094,0.206642889752584,1,"stress","trial_mean_angle_mean","trial_mean_speed_sd","by_sample_cutoffNA",0.154619433630943,-Inf,0.00458074989524582
3754.39903196152,3841.76526244069,NA,0.0888961037851287,NA,0.20734905602985,1,"stress","trial_sd_angle_mean","trial_sd_trial_move_offset","by_sample_cutoffNA",0.156018323407555,-Inf,0.00446826945432198
3764.46817260884,3851.83440308801,0.494748889553271,0.0469362601161173,0.469866401056989,0.207527399627102,1,"stress","trial_mean_angle_sd","trial_sd_speed_mean","by_sample_cutoffNA",0.156264736884302,-30.148929365975,0.0045816174965183
3761.7434724116,3849.10970289077,0.496642445668893,0.0467430835883562,0.471960238981636,0.207413484835421,1,"stress","trial_sd_angle_sd","trial_mean_speed_mean","by_sample_cutoffNA",0.156152551977595,-Inf,0.0043366099851329
3761.72935714515,3849.09558762432,0.497179597290096,0.0466800496244363,0.472558606885531,0.20700817300817,1,"stress","trial_sd_x_flips","trial_mean_speed_sd","by_sample_cutoffNA",0.155371539863509,-Inf,0.00457112355763628
3759.00964432667,3846.37587480583,0.498821452241841,0.0500701006599478,0.472404702592955,0.207478898187122,1,"stress","trial_sd_y_flips","trial_mean_speed_sd","by_sample_cutoffNA",0.156099008579359,-Inf,0.00415364413507902
74403.3576644121,74495.3725137368,0.538936836703856,0.0185981624150964,0.530199409009914,16.0194973619222,16.2105376515685,"arousal","task_x_flips","trial_mean_duration","by_sample_iqr_out2.5",NA,NA,NA
74425.3284651555,74517.3433144801,NA,0.0348355739336908,NA,16.1256742542188,16.279034373905,"arousal","task_x_flips","trial_sd_duration","by_sample_iqr_out2.5",NA,NA,NA
74398.1545970321,74490.1694463567,0.53931708439091,0.0188564901339572,0.530463269667871,16.0097322864535,16.2023501913658,"arousal","trial_mean_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74429.7429009492,74521.7577502739,0.535279232518126,0.0163594163327157,0.527550230034972,16.0979213421834,16.2667886428409,"arousal","task_angle_sd","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74409.1581796054,74501.17302893,NA,0.0444746351424877,NA,16.1143561242608,16.2675195458048,"arousal","trial_sd_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74435.6361472868,74527.6509966115,NA,0.0332920034445162,NA,16.1362409022934,16.2896725306031,"arousal","trial_sd_angle_sd","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74406.9552543766,74498.9701037013,0.536817660509987,0.0186225179813518,0.528028360160386,16.0409284418661,16.2243120175037,"arousal","trial_mean_total_dist","trial_sd_speed_sd","by_sample_iqr_out2.5",NA,NA,NA
74419.646959224,74511.6618085486,0.53610589048208,0.017166975749806,0.528003131689814,16.066348294629,16.244667315219,"arousal","task_y_flips","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",NA,NA,NA
74434.3808873475,74526.3957366722,0.534901332737284,0.0161730033509543,0.527255636563277,16.1284029185676,16.2848831779692,"arousal","trial_sd_total_dist","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
74413.5425651919,74505.5574145166,0.536802158903961,0.0189898765707267,0.527835819393118,16.0500368856638,16.2329526673769,"arousal","clicks","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74414.4481372185,74506.4629865431,0.536451295560991,0.0187222348606541,0.527607043686369,16.0693435909581,16.244327371311,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74428.5032246931,74520.5180740178,0.53512157062585,0.0169476507927735,0.527107147702717,16.1094815368608,16.272589163365,"arousal","task_y_flips","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74388.937606351,74480.9524556757,0.547163041224544,0.0221646043020268,0.536898581532505,15.9861892859849,16.1806809745129,"arousal","trial_mean_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74436.8351661294,74528.8500154541,NA,0.0328475981846952,NA,16.1369138587828,16.2903637273952,"arousal","trial_sd_total_dist","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
74418.3091532189,74510.3240025435,NA,0.0380917650313675,NA,16.1202481304755,16.2735277229787,"arousal","trial_sd_distance_overshoot","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74423.1335108718,74515.1483601964,NA,0.0371244315501228,NA,16.1247806641341,16.2781033936101,"arousal","trial_mean_angle_mean","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
74407.200738278,74499.2155876027,NA,0.0449667176865117,NA,16.1124398972084,16.2655768748781,"arousal","trial_sd_angle_mean","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
74433.079966259,74525.0948155837,NA,0.0343194846269264,NA,16.1332490310653,16.2866712198405,"arousal","trial_sd_angle_sd","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
74429.9359265733,74521.950775898,NA,0.0350267873279064,NA,16.1301154397895,16.283515513028,"arousal","trial_sd_x_flips","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
74434.3337431012,74526.3485924259,NA,0.0339229112785341,NA,16.1343939863481,16.2878274975619,"arousal","trial_sd_y_flips","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
72223.1957835573,72315.210632882,0.631168412858176,0.0192480401683415,0.623929798513854,14.1141492701616,14.2745598676612,"valence","task_x_flips","trial_mean_duration","by_sample_iqr_out2.5",NA,NA,NA
72227.8691368915,72319.8839862162,0.629712420107593,0.0190036087419757,0.622539304739386,14.1700330503672,14.3069507790721,"valence","task_x_flips","trial_sd_duration","by_sample_iqr_out2.5",NA,NA,NA
72229.7528627982,72321.7677121229,0.629946681944936,0.0183123859340104,0.623043712935968,14.1629155020734,14.3039750740339,"valence","trial_mean_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72228.6728039691,72320.6876532937,0.630251156255203,0.0178743684086382,0.6235218470516,14.1439484219512,14.2934271794313,"valence","task_angle_sd","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72221.1146276489,72313.1294769735,0.631624390500495,0.0180940497607054,0.624836157261569,14.1120094404227,14.2713405759802,"valence","trial_sd_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72227.2456189823,72319.260468307,0.629844534969628,0.0174146086417265,0.623284176331292,14.1629138800372,14.3028900252343,"valence","trial_sd_angle_sd","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72215.8892206906,72307.9040700153,0.631865356690406,0.0172289894652851,0.625411576691404,14.0926749457731,14.2582536533105,"valence","trial_mean_total_dist","trial_sd_speed_sd","by_sample_iqr_out2.5",NA,NA,NA
72228.3820004596,72320.3968497843,NA,0.0482963385153608,NA,14.1720914460896,14.3080935717413,"valence","task_y_flips","trial_sd_abs_jerk_mean","by_sample_iqr_out2.5",NA,NA,NA
72230.6436567031,72322.6585060277,NA,0.0490591424583527,NA,14.1740620490463,14.3100793087013,"valence","trial_sd_total_dist","trial_sd_abs_jerk_sd","by_sample_iqr_out2.5",NA,NA,NA
72231.3636996037,72323.3785489284,0.630014047935898,0.0184641238058265,0.623054071646681,14.1737457459564,14.3101274482652,"valence","clicks","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72227.8775058289,72319.8923551535,0.629901723570407,0.0182773286366264,0.623011378645645,14.1581385221572,14.3007284481281,"valence","task_angle_sd","trial_mean_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
72229.6754179211,72321.6902672458,NA,0.0467796494106578,NA,14.1730126688566,14.3090232632449,"valence","task_y_flips","trial_sd_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72201.9853246764,72294.000174001,0.639258341016146,0.0162487680994475,0.63329991639561,14.06688567301,14.2347677945958,"valence","trial_mean_total_dist","trial_mean_speed_mean","by_sample_iqr_out2.5",NA,NA,NA
72226.2612171432,72318.2760664679,0.63041875928395,0.0180661062566822,0.623619020515591,14.1376783598283,14.2889710218974,"valence","trial_sd_total_dist","trial_sd_trial_move_offset","by_sample_iqr_out2.5",NA,NA,NA
