"AIC","BIC","R2_conditional","R2_marginal","ICC","RMSE","Sigma","dv","iv1","iv2","dframe","Log_loss","Score_log","Score_spherical"
3110.4941943353,3195.4309783273,0.455752868204654,0.0281520720516387,0.439987351782198,0.206502162631967,1,"stress","task_x_flips","task_duration","by_participant_iqr_out2.5",0.155208208058566,-Inf,0.00491067660200601
3110.90256671192,3195.83935070391,NA,0.0761348831140786,NA,0.207287850288215,1,"stress","task_x_flips","task_abs_jerk_sd","by_participant_iqr_out2.5",0.156093561696337,-24.1583790230278,0.00497652932029059
3106.35965835736,3191.29644234936,0.483693500063856,0.0400230081525401,0.462167839103601,0.206831556468485,1,"stress","trial_sd_angle_sd","trial_sd_duration","by_participant_iqr_out2.5",0.155054953240968,-24.1392407870131,0.00507177636071632
3112.33513426642,3197.27191825841,NA,0.0691284176487519,NA,0.207390548462572,1,"stress","task_angle_sd","trial_mean_trial_move_offset","by_participant_iqr_out2.5",0.156231351268718,-24.1349210692612,0.00520818569538631
3110.48088116886,3195.41766516086,0.488076334404663,0.0381830834323126,0.46775352275756,0.206239808147527,1,"stress","trial_sd_distance_overshoot","trial_sd_trial_move_offset","by_participant_iqr_out2.5",0.153891191279504,-24.1260892842381,0.00525097598017128
3111.35634659253,3196.29313058452,NA,0.0763214737810506,NA,0.207430215545035,1,"stress","trial_sd_x_flips","trial_mean_speed_mean","by_participant_iqr_out2.5",0.156140614674542,-24.1395499574457,0.00512925576789108
3112.12615936904,3197.06294336103,NA,0.0682518130239023,NA,0.207383028577369,1,"stress","trial_sd_total_dist","trial_sd_speed_mean","by_participant_iqr_out2.5",0.156235678680899,-24.1352171783005,0.00522349706444421
3111.34771386301,3196.28449785501,0.490779100786241,0.0438570201390182,0.467421808307584,0.206954075228321,1,"stress","task_y_flips","trial_mean_speed_sd","by_participant_iqr_out2.5",0.155398615070745,-24.1494152000386,0.00487142984454836
3112.79407202011,3197.73085601211,0.488590735152431,0.0390588123259246,0.467803782991739,0.206280459808606,1,"stress","trial_sd_distance_overshoot","trial_sd_speed_sd","by_participant_iqr_out2.5",0.153976914217894,-24.1164065832364,0.00504965772560284
3113.48636724432,3198.42315123632,0.480053629825645,0.0380943456582859,0.459462195873894,0.207375352760636,1,"stress","trial_mean_angle_sd","trial_mean_abs_jerk_mean","by_participant_iqr_out2.5",0.156069102994147,-24.1322564201405,0.00511361601028585
3113.27265863438,3198.20944262637,0.483503042756002,0.0380259968783797,0.463086366608705,0.206727141386921,1,"stress","trial_sd_angle_sd","trial_sd_abs_jerk_mean","by_participant_iqr_out2.5",0.154650986308429,-24.106793541623,0.00524377118810782
3116.19754142911,3201.1343254211,NA,0.0659333876281833,NA,0.207466116497067,1,"stress","trial_sd_x_flips","trial_sd_abs_jerk_sd","by_participant_iqr_out2.5",0.156433201967669,-24.1329859570895,0.0051510081644412
3108.79421619521,3193.7310001872,0.487224344837686,0.0439077146658303,0.463675564557986,0.20702189174806,1,"stress","clicks","trial_sd_duration","by_participant_iqr_out2.5",0.155671065056394,-Inf,0.00476159706032295
3100.44988041779,3185.38666440978,0.485701103371394,0.0440922796619885,0.461978509341102,0.207090471495279,1,"stress","task_angle_sd","trial_sd_duration","by_participant_iqr_out2.5",0.15554905730598,-24.1769427288291,0.00493649805855369
3109.90251815303,3194.83930214503,NA,0.0691583589518263,NA,0.207337666018247,1,"stress","task_x_flips","trial_mean_abs_jerk_mean","by_participant_iqr_out2.5",0.156100527178892,-24.1514936969121,0.00500897823964022
3114.52443419785,3199.46121818985,0.481905843047268,0.03713023126818,0.461927070744878,0.206952180929321,1,"stress","task_y_flips","task_abs_jerk_sd","by_participant_iqr_out2.5",0.155196363322025,-24.0979141238737,0.00525837300071679
3107.73056678484,3192.66735077683,NA,0.0627338137010747,NA,0.207296199511412,1,"stress","trial_sd_total_dist","trial_mean_speed_mean","by_participant_iqr_out2.5",0.155988459020556,-24.1872644789004,0.00498113839742704
3112.87832985483,3197.81511384682,0.479760926975577,0.0386395493561514,0.458851180453694,0.207493454709796,1,"stress","trial_sd_distance_overshoot","trial_sd_abs_jerk_mean","by_participant_iqr_out2.5",0.156288022661308,-24.1416215972424,0.00505264213106069
3113.28966990715,3198.22645389915,0.480492669884781,0.0355732733560685,0.461330430023408,0.206758885363717,1,"stress","trial_mean_angle_mean","trial_sd_trial_move_offset","by_participant_iqr_out2.5",0.155163921379603,-24.1153788990941,0.00525885445153193
3111.58064795571,3196.51743194771,0.461400541683289,0.032769142299558,0.443153147949382,0.207046979971551,1,"stress","trial_sd_angle_mean","trial_mean_trial_move_offset","by_participant_iqr_out2.5",0.155852396904671,-24.5437790221046,0.00506218320982153
3111.55220321085,3196.48898720285,0.477469440177098,0.035529390781634,0.45822033887961,0.207181255222562,1,"stress","trial_mean_angle_sd","trial_mean_speed_mean","by_participant_iqr_out2.5",0.155626184076071,-24.1371417372394,0.00511056550374668
3113.13368251626,3198.07046650826,NA,0.0631830062001544,NA,0.207421919346195,1,"stress","trial_sd_angle_sd","trial_sd_speed_sd","by_participant_iqr_out2.5",0.156274813306378,-24.1312423419862,0.00524518156105227
3112.62852165179,3197.56530564379,NA,0.0646348441929007,NA,0.207482989072162,1,"stress","trial_sd_x_flips","trial_mean_abs_jerk_mean","by_participant_iqr_out2.5",0.156249382956932,-24.1456121167912,0.00513279125669504
3112.85266026939,3197.78944426138,NA,0.0695743459961167,NA,0.207383343362514,1,"stress","trial_sd_y_flips","trial_sd_abs_jerk_mean","by_participant_iqr_out2.5",0.156288417128363,-24.1313606876283,0.0052073714701237
80813.132813641,80906.2359559987,0.540490248067188,0.0156808457065491,0.533169958210708,16.012214217902,16.1829520139866,"arousal","task_x_flips","task_duration","by_participant_iqr_out3.5",NA,NA,NA
80812.1854063463,80905.288548704,0.539811541639396,0.015569489010368,0.532533324370468,16.0169309682772,16.1857798434001,"arousal","task_x_flips","task_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
80846.6869843233,80939.790126681,0.536819170687531,0.0129900097143393,0.530723261293014,16.0769720059714,16.2327594919494,"arousal","trial_sd_angle_sd","trial_sd_duration","by_participant_iqr_out3.5",NA,NA,NA
80839.2812645807,80932.3844069384,0.537220838548701,0.0135562790163615,0.530861060183103,16.0736186762835,16.2279787831339,"arousal","task_angle_sd","trial_mean_trial_move_offset","by_participant_iqr_out3.5",NA,NA,NA
80831.1593653519,80924.2625077096,NA,0.027054909892916,NA,16.0943064639216,16.2353658373858,"arousal","trial_sd_distance_overshoot","trial_sd_trial_move_offset","by_participant_iqr_out3.5",NA,NA,NA
80826.8062842745,80919.9094266322,0.539151239525043,0.0160260567425258,0.531645361513026,16.0483060844184,16.2091705336543,"arousal","trial_sd_x_flips","trial_mean_speed_mean","by_participant_iqr_out3.5",NA,NA,NA
80847.2120375469,80940.3151799046,0.536180296514221,0.013896854639846,0.529643825123001,16.1068521199884,16.2487239137156,"arousal","trial_sd_total_dist","trial_sd_speed_mean","by_participant_iqr_out3.5",NA,NA,NA
80822.9257609511,80916.0289033088,0.538219310895186,0.0153427348294313,0.531023935496154,16.0789974045764,16.2239490923433,"arousal","task_y_flips","trial_mean_speed_sd","by_participant_iqr_out3.5",NA,NA,NA
80832.2916653321,80925.3948076898,0.537220899333898,0.0139127670744482,0.530691519762287,16.0774937466763,16.2271010039722,"arousal","trial_sd_distance_overshoot","trial_sd_speed_sd","by_participant_iqr_out3.5",NA,NA,NA
80826.4093001033,80919.512442461,0.537255625816724,0.0139285446644587,0.530719227618436,16.0779547765641,16.2249824614738,"arousal","trial_mean_angle_sd","trial_sd_abs_jerk_mean","by_participant_iqr_out3.5",NA,NA,NA
80844.0814514388,80937.1845937965,NA,0.0283127407684327,NA,16.1055940879464,16.2467448591676,"arousal","trial_sd_angle_sd","trial_sd_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
80849.8197918384,80942.9229341961,NA,0.0284138528940774,NA,16.1104210651536,16.2516147844599,"arousal","clicks","trial_sd_duration","by_participant_iqr_out3.5",NA,NA,NA
80840.7108298096,80933.8139721673,0.536410896282332,0.0139966305784191,0.529830101909669,16.0842534534773,16.2343920995749,"arousal","task_angle_sd","trial_sd_duration","by_participant_iqr_out3.5",NA,NA,NA
80818.6253004724,80911.7284428301,0.538947535078588,0.0144272268439134,0.532198456086616,16.0399194262789,16.2012348313966,"arousal","task_x_flips","trial_sd_abs_jerk_mean","by_participant_iqr_out3.5",NA,NA,NA
80826.6398182753,80919.742960633,0.537489633572828,0.0148931208594804,0.530497272711464,16.0777708800514,16.225022375066,"arousal","task_y_flips","task_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
80833.8079263218,80926.9110686794,0.53797143576867,0.0162313904343209,0.530348336246153,16.0923041421461,16.235506797367,"arousal","trial_sd_total_dist","trial_mean_speed_mean","by_participant_iqr_out3.5",NA,NA,NA
80826.2185067722,80919.3216491299,0.53799080340086,0.0140889365612773,0.531388566644424,16.0585925399689,16.2144906590536,"arousal","trial_sd_distance_overshoot","trial_sd_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
80842.6715523682,80935.7746947259,NA,0.0279435736148424,NA,16.1044491892747,16.2455889121602,"arousal","trial_mean_angle_mean","trial_sd_trial_move_offset","by_participant_iqr_out3.5",NA,NA,NA
80842.7489149534,80935.8520573111,NA,0.0290826326330719,NA,16.1044069127452,16.2455494310734,"arousal","trial_sd_angle_mean","trial_mean_trial_move_offset","by_participant_iqr_out3.5",NA,NA,NA
80827.5134954446,80920.6166378022,NA,0.0316631933263551,NA,16.0910907508665,16.2321271409759,"arousal","trial_mean_angle_sd","trial_mean_speed_mean","by_participant_iqr_out3.5",NA,NA,NA
80848.8337684355,80941.9369107932,NA,0.0280755855709805,NA,16.1097121676341,16.2508969964373,"arousal","trial_sd_angle_sd","trial_sd_speed_sd","by_participant_iqr_out3.5",NA,NA,NA
80833.0547616258,80926.1579039834,NA,0.0289981205360732,NA,16.0959843418811,16.2370579066607,"arousal","trial_sd_x_flips","trial_sd_abs_jerk_mean","by_participant_iqr_out3.5",NA,NA,NA
80843.8579107676,80936.9610531253,NA,0.0277803301530993,NA,16.1053347107875,16.246486101743,"arousal","trial_sd_y_flips","trial_sd_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
78459.8728648949,78552.9760072526,0.634346964391311,0.0169237769823185,0.62805220282282,14.0828816119168,14.2421695235232,"valence","task_x_flips","task_duration","by_participant_iqr_out3.5",NA,NA,NA
78467.0573010797,78560.1604434374,0.633353731350919,0.0184143032925887,0.62647553863209,14.1236078769039,14.2688766646643,"valence","task_x_flips","task_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
78473.9342603614,78567.0374027191,NA,0.0428402657023446,NA,14.1722940538815,14.2975070407227,"valence","trial_sd_angle_sd","trial_sd_duration","by_participant_iqr_out3.5",NA,NA,NA
78470.8715543696,78563.9746967273,NA,0.0454923480129513,NA,14.1698408548211,14.2950354860626,"valence","task_angle_sd","trial_mean_trial_move_offset","by_participant_iqr_out3.5",NA,NA,NA
78474.1575133814,78567.2606557391,0.631616984250065,0.0162494710037747,0.625532078619753,14.1508431378592,14.286394533776,"valence","trial_sd_distance_overshoot","trial_sd_trial_move_offset","by_participant_iqr_out3.5",NA,NA,NA
78473.9365109082,78567.0396532659,0.632151426193273,0.0168699112958886,0.625839369547119,14.1408731206913,14.2809332828539,"valence","trial_sd_x_flips","trial_mean_speed_mean","by_participant_iqr_out3.5",NA,NA,NA
78474.276049654,78567.3791920117,NA,0.0428824199417642,NA,14.1725185773563,14.2977336501358,"valence","trial_sd_total_dist","trial_sd_speed_mean","by_participant_iqr_out3.5",NA,NA,NA
78473.9653477748,78567.0684901325,0.631415464803831,0.0167547842523129,0.625134677196586,14.1670862210115,14.2948504613485,"valence","task_y_flips","trial_mean_speed_sd","by_participant_iqr_out3.5",NA,NA,NA
78471.5478433784,78564.6509857361,0.632045194300134,0.0170152981141453,0.625675959153845,14.1475052234903,14.2835386798435,"valence","trial_sd_distance_overshoot","trial_sd_speed_sd","by_participant_iqr_out3.5",NA,NA,NA
78473.4592717853,78566.562414143,0.631473100358834,0.0151849014202797,0.625790770092124,14.1445335991953,14.2827636988633,"valence","trial_mean_angle_sd","trial_sd_abs_jerk_mean","by_participant_iqr_out3.5",NA,NA,NA
78473.9985073935,78567.1016497511,NA,0.0460463841281348,NA,14.1723490343472,14.297561847682,"valence","trial_sd_angle_sd","trial_sd_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
78475.2452480992,78568.3483904569,NA,0.0440435441650107,NA,14.1732807276302,14.2985026252863,"valence","clicks","trial_sd_duration","by_participant_iqr_out3.5",NA,NA,NA
78475.4797977504,78568.5829401081,NA,0.0441630553102824,NA,14.1734375904346,14.29866093817,"valence","task_angle_sd","trial_sd_duration","by_participant_iqr_out3.5",NA,NA,NA
78475.0119730161,78568.1151153737,0.631727708315414,0.0159430264674234,0.625761209371284,14.1499432936135,14.2861958218749,"valence","task_x_flips","trial_sd_abs_jerk_mean","by_participant_iqr_out3.5",NA,NA,NA
78474.994565379,78568.0977077367,NA,0.0436622173075989,NA,14.173076762916,14.2982966481163,"valence","task_y_flips","task_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
78467.9912436381,78561.0943859958,0.632028180998327,0.0159274009882831,0.62607248756726,14.1380082314017,14.2771735541123,"valence","trial_sd_total_dist","trial_mean_speed_mean","by_participant_iqr_out3.5",NA,NA,NA
78473.8009795935,78566.9041219512,0.631323157304875,0.016225548900304,0.62524251134698,14.1559632563266,14.2890221990424,"valence","trial_sd_distance_overshoot","trial_sd_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
78474.1718429933,78567.274985351,NA,0.0432904780951531,NA,14.1725090539461,14.2977232390939,"valence","trial_mean_angle_mean","trial_sd_trial_move_offset","by_participant_iqr_out3.5",NA,NA,NA
78470.9710860209,78564.0742283786,0.631605727908909,0.0169881655677153,0.625239229898134,14.1681333311425,14.2942258139581,"valence","trial_sd_angle_mean","trial_mean_trial_move_offset","by_participant_iqr_out3.5",NA,NA,NA
78467.2920962686,78560.3952386263,0.633431946326692,0.0166640064475711,0.627219936952543,14.1152678679994,14.2641724040419,"valence","trial_mean_angle_sd","trial_mean_speed_mean","by_participant_iqr_out3.5",NA,NA,NA
78475.4102830002,78568.5134253579,NA,0.043070632821331,NA,14.1733455651009,14.2985690354238,"valence","trial_sd_angle_sd","trial_sd_speed_sd","by_participant_iqr_out3.5",NA,NA,NA
78474.5477033234,78567.6508456811,NA,0.0443459687302209,NA,14.1727593795714,14.2979772588009,"valence","trial_sd_x_flips","trial_sd_abs_jerk_mean","by_participant_iqr_out3.5",NA,NA,NA
78473.6277721995,78566.7309145572,0.632290004931752,0.0175218943056894,0.625732122744466,14.1469290515609,14.2840710934104,"valence","trial_sd_y_flips","trial_sd_abs_jerk_sd","by_participant_iqr_out3.5",NA,NA,NA
3316.48613626222,3402.42749843855,0.484649752307806,0.0333981773426458,0.466843289954277,0.204896868330421,1,"stress","task_x_flips","task_duration","by_participant_iqr_out3.5",0.152478826774726,-25.7107092017695,0.00506237710740898
3320.83372564876,3406.77508782509,0.481920380416847,0.0351207191638633,0.463062758344028,0.205542946507305,1,"stress","task_x_flips","task_abs_jerk_sd","by_participant_iqr_out3.5",0.153641991823731,-25.7199144892998,0.00511499974776732
3315.7585292843,3401.69989146063,0.485839534204331,0.0382820355362528,0.465372921382035,0.205443284599466,1,"stress","trial_sd_angle_sd","trial_sd_duration","by_participant_iqr_out3.5",0.153247430983943,-25.735920843634,0.0049345184353831
3319.14611582249,3405.08747799882,NA,0.0701424673053201,NA,0.205628653253097,1,"stress","task_angle_sd","trial_mean_trial_move_offset","by_participant_iqr_out3.5",0.15389720058199,-25.7443289477107,0.0050476012806331
3321.13405543189,3407.07541760822,0.486943266282575,0.0373237183293916,0.4670516522677,0.205280628764235,1,"stress","trial_sd_distance_overshoot","trial_sd_trial_move_offset","by_participant_iqr_out3.5",0.15297970329364,-25.7051482307493,0.00502551070814849
3317.3923140924,3403.33367626873,0.485005232023774,0.0380538131567162,0.464632455515802,0.205493690571446,1,"stress","trial_sd_x_flips","trial_mean_speed_mean","by_participant_iqr_out3.5",0.153213085421113,-25.7354824954992,0.00502147907821397
3319.69970122163,3405.64106339796,NA,0.0643266988576095,NA,0.205753945392504,1,"stress","trial_sd_total_dist","trial_sd_speed_mean","by_participant_iqr_out3.5",0.153943942614993,-25.7376562835611,0.00512754011176952
3315.27761301663,3401.21897519296,0.496944363222917,0.043221043988731,0.474219584767751,0.204684224531985,1,"stress","task_y_flips","trial_mean_speed_sd","by_participant_iqr_out3.5",0.152090188274458,-Inf,0.00477240528548642
3323.64271337491,3409.58407555124,0.46102885900278,0.0330203352850817,0.442624120584669,0.205407558266894,1,"stress","trial_sd_distance_overshoot","trial_sd_speed_sd","by_participant_iqr_out3.5",0.15358198630996,-Inf,0.00474875136163608
3322.38535865699,3408.32672083332,NA,0.063295515315427,NA,0.205833055806447,1,"stress","trial_mean_angle_sd","trial_sd_abs_jerk_mean","by_participant_iqr_out3.5",0.154097225712944,-25.7320167313446,0.00513834238505756
3323.10495772799,3409.04631990432,NA,0.0645044846415624,NA,0.205843013184212,1,"stress","trial_sd_angle_sd","trial_sd_abs_jerk_sd","by_participant_iqr_out3.5",0.154113496865457,-25.7332517515941,0.00515297080731116
3316.99949400752,3402.94085618385,0.488268830472907,0.0408645772108877,0.466466197193502,0.205223554203848,1,"stress","clicks","trial_sd_duration","by_participant_iqr_out3.5",0.153083925089575,-Inf,0.00486608070451754
3309.81909205597,3395.7604542323,NA,0.0784271232705342,NA,0.20555925441876,1,"stress","task_angle_sd","trial_sd_duration","by_participant_iqr_out3.5",0.153431395464187,-25.7772532697657,0.0046554980445687
3312.18565207284,3398.12701424917,0.493904397115266,0.0373519846173248,0.474267234962772,0.204172710859622,1,"stress","task_x_flips","trial_sd_abs_jerk_mean","by_participant_iqr_out3.5",0.150864099088647,-25.7426152042569,0.0050255971785209
3322.2876544364,3408.22901661273,0.47105769374046,0.0262363807904677,0.456806255825293,0.205326808010152,1,"stress","task_y_flips","task_abs_jerk_sd","by_participant_iqr_out3.5",0.153401944967334,-26.1407985558455,0.00491701254678668
3312.39254154112,3398.33390371745,NA,0.0629996149501761,NA,0.205570383172075,1,"stress","trial_sd_total_dist","trial_mean_speed_mean","by_participant_iqr_out3.5",0.153526641095107,-Inf,0.0048029301844635
3318.13672097969,3404.07808315602,NA,0.0631405852567315,NA,0.205667556028846,1,"stress","trial_sd_distance_overshoot","trial_sd_abs_jerk_sd","by_participant_iqr_out3.5",0.153871124575269,-Inf,0.0051109310651765
3316.97252266957,3402.9138848459,0.480491212446817,0.0313131647330378,0.463697896327856,0.20498432083326,1,"stress","trial_mean_angle_mean","trial_sd_trial_move_offset","by_participant_iqr_out3.5",0.152850945698814,-Inf,0.00509024001007764
3318.48020527241,3404.42156744874,NA,0.0695667046428031,NA,0.205718797064834,1,"stress","trial_sd_angle_mean","trial_mean_trial_move_offset","by_participant_iqr_out3.5",0.153864899393614,-Inf,0.00505777965408586
3317.83726886763,3403.77863104396,0.480308659280882,0.0341334776939829,0.46194289923379,0.205613562390514,1,"stress","trial_mean_angle_sd","trial_mean_speed_mean","by_participant_iqr_out3.5",0.15344839396599,-Inf,0.00503313391787524
3320.94376756519,3406.88512974152,NA,0.059476809981869,NA,0.205771127924234,1,"stress","trial_sd_angle_sd","trial_sd_speed_sd","by_participant_iqr_out3.5",0.154015263660537,-25.7288066167899,0.00513159347858923
3319.06435517851,3405.00571735484,0.486267166661687,0.0351349743575439,0.467559897306628,0.204887968858375,1,"stress","trial_sd_x_flips","trial_sd_abs_jerk_mean","by_participant_iqr_out3.5",0.152225970207782,-25.715049244291,0.0051417996166676
3323.00650284779,3408.94786502412,NA,0.0633952937558276,NA,0.205787736959009,1,"stress","trial_sd_y_flips","trial_sd_abs_jerk_sd","by_participant_iqr_out3.5",0.154129571566676,-25.7211129973529,0.00514436682219506
